0.05;0.05;27.38;0.0008
1.00;1.25;14.62;0.0049
1.00;1.30;14.72;0.0048
1.00;1.35;14.24;0.0050
1.00;1.40;14.36;0.0051
1.00;1.45;14.66;0.0053
1.00;1.50;13.92;0.0052
1.00;1.55;14.58;0.0058
1.00;1.60;14.40;0.0057
1.00;1.65;13.86;0.0057
1.00;1.70;14.58;0.0050
1.00;1.75;13.80;0.0066
1.00;1.80;13.22;0.0065
1.00;1.85;13.32;0.0073
1.00;1.90;12.14;0.0079
1.00;1.95;11.80;0.0073
1.05;0.05;12.26;0.0089
1.05;0.10;12.80;0.0078
1.05;0.15;13.56;0.0065
1.05;0.20;13.80;0.0067
1.05;0.25;12.98;0.0067
1.05;0.30;14.52;0.0068
1.05;0.35;13.30;0.0049
1.05;0.40;13.64;0.0062
1.05;0.45;14.00;0.0064
1.05;0.50;14.42;0.0059
1.05;0.55;14.40;0.0058
1.05;0.60;15.16;0.0053
1.05;0.65;14.48;0.0049
1.05;0.70;14.92;0.0048
1.05;0.75;14.70;0.0045
1.05;0.80;15.44;0.0047
1.05;0.85;15.16;0.0043
1.05;0.90;14.98;0.0045
1.05;0.95;15.08;0.0047
1.05;1.00;15.54;0.0049
1.05;1.05;15.08;0.0045
1.05;1.10;15.86;0.0040
1.05;1.15;15.78;0.0048
1.05;1.20;15.42;0.0049
1.05;1.25;15.06;0.0045
1.05;1.30;15.40;0.0046
1.05;1.35;14.72;0.0048
1.05;1.40;14.68;0.0055
1.05;1.45;14.94;0.0053
1.05;1.50;13.88;0.0062
1.05;1.55;14.12;0.0060
1.05;1.60;13.92;0.0055
1.05;1.65;13.78;0.0063
1.05;1.70;14.02;0.0071
1.05;1.75;12.80;0.0076
1.05;1.80;13.50;0.0068
1.05;1.85;12.88;0.0075
1.05;1.90;12.40;0.0066
1.05;1.95;11.84;0.0072
1.10;0.05;11.82;0.0083
1.10;0.10;11.60;0.0069
1.10;0.15;12.30;0.0074
1.10;0.20;12.78;0.0078
1.10;0.25;12.94;0.0070
1.10;0.30;13.96;0.0062
1.10;0.35;12.44;0.0070
1.10;0.40;14.22;0.0069
1.10;0.45;13.82;0.0061
1.10;0.50;15.02;0.0055
1.10;0.55;13.88;0.0055
1.10;0.60;14.84;0.0050
1.10;0.65;14.36;0.0048
1.10;0.70;14.34;0.0050
1.10;0.75;15.32;0.0047
1.10;0.80;15.60;0.0044
1.10;0.85;15.28;0.0046
1.10;0.90;14.90;0.0048
1.10;0.95;14.82;0.0046
1.10;1.00;15.44;0.0045
1.10;1.05;15.32;0.0048
1.10;1.10;15.02;0.0048
1.10;1.15;15.34;0.0045
1.10;1.20;14.48;0.0050
1.10;1.25;15.32;0.0049
1.10;1.30;14.90;0.0049
1.10;1.35;14.70;0.0048
1.10;1.40;15.06;0.0052
1.10;1.45;14.28;0.0061
1.10;1.50;14.38;0.0062
1.10;1.55;14.18;0.0061
1.10;1.60;14.24;0.0059
1.10;1.65;13.50;0.0060
1.10;1.70;13.34;0.0073
1.10;1.75;12.56;0.0064
1.10;1.80;13.14;0.0080
1.10;1.85;12.56;0.0074
1.10;1.90;13.10;0.0065
1.10;1.95;11.44;0.0077
1.15;0.05;11.28;0.0071
1.15;0.10;12.58;0.0080
1.15;0.15;12.44;0.0067
1.15;0.20;12.08;0.0073
1.15;0.25;12.52;0.0070
1.15;0.30;12.68;0.0077
1.15;0.35;13.70;0.0069
1.15;0.40;13.38;0.0070
1.15;0.45;14.28;0.0062
1.15;0.50;13.86;0.0059
1.15;0.55;14.24;0.0061
1.15;0.60;14.42;0.0060
1.15;0.65;14.86;0.0063
1.15;0.70;15.04;0.0049
1.15;0.75;14.92;0.0049
1.15;0.80;15.06;0.0046
1.15;0.85;14.82;0.0050
1.15;0.90;14.88;0.0047
1.15;0.95;15.22;0.0043
1.15;1.00;15.38;0.0049
1.15;1.05;15.62;0.0048
1.15;1.10;15.34;0.0047
1.15;1.15;14.56;0.0049
1.15;1.20;15.26;0.0049
1.15;1.25;14.60;0.0048
1.15;1.30;14.40;0.0057
1.15;1.35;14.70;0.0058
1.15;1.40;14.08;0.0060
1.15;1.45;14.64;0.0062
1.15;1.50;14.48;0.0063
1.15;1.55;14.06;0.0065
1.15;1.60;13.30;0.0067
1.15;1.65;12.96;0.0069
1.15;1.70;12.44;0.0072
1.15;1.75;12.52;0.0066
1.15;1.80;11.72;0.0072
1.15;1.85;12.58;0.0079
1.15;1.90;11.44;0.0081
1.15;1.95;12.30;0.0084
1.20;0.05;11.98;0.0077
1.20;0.10;11.84;0.0076
1.20;0.15;11.70;0.0075
1.20;0.20;12.40;0.0077
1.20;0.25;12.74;0.0073
1.20;0.30;12.86;0.0086
1.20;0.35;14.20;0.0063
1.20;0.40;13.58;0.0070
1.20;0.45;14.02;0.0062
1.20;0.50;13.80;0.0067
1.20;0.55;14.46;0.0063
1.20;0.60;14.94;0.0057
1.20;0.65;14.56;0.0059
1.20;0.70;14.12;0.0062
1.20;0.75;14.82;0.0053
1.20;0.80;15.10;0.0049
1.20;0.85;15.14;0.0048
1.20;0.90;15.22;0.0053
1.20;0.95;15.10;0.0052
1.20;1.00;15.16;0.0048
1.20;1.05;15.18;0.0049
1.20;1.10;15.18;0.0048
1.20;1.15;15.06;0.0049
1.20;1.20;15.34;0.0049
1.20;1.25;15.34;0.0052
1.20;1.30;14.52;0.0054
1.20;1.35;14.42;0.0063
1.20;1.40;14.30;0.0057
1.20;1.45;14.38;0.0061
1.20;1.50;14.10;0.0064
1.20;1.55;13.70;0.0070
1.20;1.60;12.16;0.0064
1.20;1.65;14.58;0.0067
1.20;1.70;13.36;0.0071
1.20;1.75;12.48;0.0082
1.20;1.80;12.96;0.0073
1.20;1.85;12.38;0.0076
1.20;1.90;11.54;0.0078
1.20;1.95;11.54;0.0076
1.25;0.05;11.80;0.0077
1.25;0.10;12.16;0.0078
1.25;0.15;12.04;0.0082
1.25;0.20;12.16;0.0081
1.25;0.25;12.26;0.0082
1.25;0.30;12.70;0.0074
1.25;0.35;12.52;0.0068
1.25;0.40;12.34;0.0082
1.25;0.45;13.60;0.0065
1.25;0.50;14.66;0.0062
1.25;0.55;13.50;0.0070
1.25;0.60;14.00;0.0065
1.25;0.65;14.34;0.0056
1.25;0.70;14.74;0.0054
1.25;0.75;15.04;0.0054
1.25;0.80;14.48;0.0052
1.25;0.85;14.64;0.0057
1.25;0.90;15.38;0.0052
1.25;0.95;15.38;0.0052
1.25;1.00;15.34;0.0048
1.25;1.05;14.80;0.0057
1.25;1.10;14.78;0.0057
1.25;1.15;14.34;0.0057
1.25;1.20;14.46;0.0057
1.25;1.25;15.20;0.0054
1.25;1.30;14.50;0.0055
1.25;1.35;14.50;0.0064
1.25;1.40;14.26;0.0063
1.25;1.45;13.96;0.0066
1.25;1.50;13.84;0.0058
1.25;1.55;13.20;0.0069
1.25;1.60;12.26;0.0073
1.25;1.65;13.72;0.0066
1.25;1.70;13.12;0.0073
1.25;1.75;12.38;0.0075
1.25;1.80;12.38;0.0072
1.25;1.85;12.22;0.0080
1.25;1.90;11.66;0.0080
1.25;1.95;12.66;0.0093
1.30;0.05;11.08;0.0089
1.30;0.10;12.26;0.0084
1.30;0.15;12.30;0.0076
1.30;0.20;12.78;0.0077
1.30;0.25;12.20;0.0082
1.30;0.30;12.46;0.0074
1.30;0.35;13.14;0.0081
1.30;0.40;12.86;0.0077
1.30;0.45;13.00;0.0076
1.30;0.50;13.22;0.0071
1.30;0.55;13.96;0.0065
1.30;0.60;13.98;0.0066
1.30;0.65;14.12;0.0062
1.30;0.70;14.38;0.0065
1.30;0.75;15.26;0.0059
1.30;0.80;14.86;0.0064
1.30;0.85;14.60;0.0058
1.30;0.90;15.70;0.0051
1.30;0.95;14.82;0.0060
1.30;1.00;15.36;0.0052
1.30;1.05;15.36;0.0053
1.30;1.10;15.04;0.0059
1.30;1.15;15.10;0.0059
1.30;1.20;15.10;0.0058
1.30;1.25;14.48;0.0064
1.30;1.30;14.80;0.0056
1.30;1.35;14.84;0.0058
1.30;1.40;14.50;0.0060
1.30;1.45;14.14;0.0070
1.30;1.50;14.32;0.0069
1.30;1.55;12.48;0.0066
1.30;1.60;12.18;0.0068
1.30;1.65;13.22;0.0071
1.30;1.70;12.70;0.0080
1.30;1.75;12.06;0.0069
1.30;1.80;12.02;0.0081
1.30;1.85;12.30;0.0080
1.30;1.90;11.78;0.0079
1.30;1.95;11.10;0.0073
1.35;0.05;10.78;0.0091
1.35;0.10;11.40;0.0089
1.35;0.15;12.22;0.0080
1.35;0.20;12.46;0.0082
1.35;0.25;11.96;0.0090
1.35;0.30;12.44;0.0075
1.35;0.35;13.22;0.0076
1.35;0.40;13.72;0.0065
1.35;0.45;12.10;0.0077
1.35;0.50;14.04;0.0066
1.35;0.55;13.86;0.0066
1.35;0.60;13.96;0.0068
1.35;0.65;14.52;0.0065
1.35;0.70;15.28;0.0052
1.35;0.75;15.18;0.0057
1.35;0.80;14.76;0.0063
1.35;0.85;15.36;0.0058
1.35;0.90;14.68;0.0059
1.35;0.95;15.72;0.0053
1.35;1.00;15.60;0.0059
1.35;1.05;15.02;0.0058
1.35;1.10;14.56;0.0062
1.35;1.15;15.10;0.0055
1.35;1.20;15.62;0.0056
1.35;1.25;14.98;0.0059
1.35;1.30;14.60;0.0060
1.35;1.35;14.32;0.0065
1.35;1.40;14.72;0.0061
1.35;1.45;13.38;0.0067
1.35;1.50;13.52;0.0067
1.35;1.55;13.48;0.0069
1.35;1.60;14.26;0.0066
1.35;1.65;12.84;0.0064
1.35;1.70;12.18;0.0081
1.35;1.75;11.72;0.0075
1.35;1.80;11.86;0.0077
1.35;1.85;11.88;0.0066
1.35;1.90;10.52;0.0081
1.35;1.95;11.24;0.0084
1.40;0.05;11.54;0.0079
1.40;0.10;11.38;0.0087
1.40;0.15;11.82;0.0076
1.40;0.20;11.80;0.0080
1.40;0.25;11.14;0.0079
1.40;0.30;11.58;0.0076
1.40;0.35;12.54;0.0069
1.40;0.40;12.38;0.0072
1.40;0.45;11.84;0.0081
1.40;0.50;13.54;0.0074
1.40;0.55;13.10;0.0071
1.40;0.60;13.46;0.0063
1.40;0.65;14.04;0.0067
1.40;0.70;15.28;0.0064
1.40;0.75;14.56;0.0064
1.40;0.80;14.86;0.0065
1.40;0.85;15.16;0.0060
1.40;0.90;14.68;0.0064
1.40;0.95;15.28;0.0057
1.40;1.00;15.94;0.0053
1.40;1.05;14.62;0.0062
1.40;1.10;15.18;0.0059
1.40;1.15;14.78;0.0059
1.40;1.20;14.60;0.0065
1.40;1.25;14.36;0.0069
1.40;1.30;13.94;0.0063
1.40;1.35;14.74;0.0068
1.40;1.40;14.28;0.0070
1.40;1.45;13.42;0.0067
1.40;1.50;13.14;0.0073
1.40;1.55;11.28;0.0085
1.40;1.60;12.80;0.0081
1.40;1.65;12.64;0.0078
1.40;1.70;11.62;0.0074
1.40;1.75;11.80;0.0074
1.40;1.80;11.02;0.0080
1.40;1.85;11.38;0.0082
1.40;1.90;11.70;0.0085
1.40;1.95;11.44;0.0079
1.45;0.05;11.32;0.0074
1.45;0.10;11.10;0.0076
1.45;0.15;11.68;0.0079
1.45;0.20;11.72;0.0082
1.45;0.25;12.90;0.0073
1.45;0.30;12.54;0.0080
1.45;0.35;11.56;0.0077
1.45;0.40;12.64;0.0078
1.45;0.45;13.18;0.0074
1.45;0.50;13.10;0.0065
1.45;0.55;13.00;0.0075
1.45;0.60;13.98;0.0069
1.45;0.65;14.04;0.0060
1.45;0.70;14.98;0.0068
1.45;0.75;14.60;0.0066
1.45;0.80;14.84;0.0060
1.45;0.85;14.80;0.0059
1.45;0.90;14.94;0.0061
1.45;0.95;14.82;0.0067
1.45;1.00;15.46;0.0057
1.45;1.05;14.68;0.0061
1.45;1.10;14.82;0.0062
1.45;1.15;14.38;0.0064
1.45;1.20;15.12;0.0063
1.45;1.25;14.62;0.0065
1.45;1.30;13.94;0.0064
1.45;1.35;14.34;0.0067
1.45;1.40;13.56;0.0072
1.45;1.45;13.64;0.0070
1.45;1.50;13.10;0.0068
1.45;1.55;13.08;0.0073
1.45;1.60;12.34;0.0074
1.45;1.65;11.72;0.0076
1.45;1.70;12.62;0.0079
1.45;1.75;11.30;0.0074
1.45;1.80;11.52;0.0079
1.45;1.85;11.88;0.0074
1.45;1.90;11.76;0.0077
1.45;1.95;10.68;0.0081
1.50;0.05;10.72;0.0082
1.50;0.10;11.00;0.0085
1.50;0.15;10.82;0.0086
1.50;0.20;11.84;0.0091
1.50;0.25;11.82;0.0087
1.50;0.30;12.12;0.0077
1.50;0.35;11.32;0.0088
1.50;0.40;12.04;0.0073
1.50;0.45;13.18;0.0075
1.50;0.50;11.72;0.0074
1.50;0.55;13.36;0.0075
1.50;0.60;14.72;0.0064
1.50;0.65;13.96;0.0072
1.50;0.70;14.30;0.0069
1.50;0.75;14.68;0.0072
1.50;0.80;14.48;0.0067
1.50;0.85;14.38;0.0066
1.50;0.90;14.96;0.0063
1.50;0.95;14.70;0.0062
1.50;1.00;15.14;0.0062
1.50;1.05;14.52;0.0066
1.50;1.10;14.62;0.0065
1.50;1.15;14.82;0.0066
1.50;1.20;14.34;0.0065
1.50;1.25;14.00;0.0066
1.50;1.30;14.06;0.0068
1.50;1.35;13.80;0.0069
1.50;1.40;13.80;0.0075
1.50;1.45;13.72;0.0069
1.50;1.50;12.34;0.0080
1.50;1.55;13.72;0.0069
1.50;1.60;13.14;0.0075
1.50;1.65;11.80;0.0080
1.50;1.70;12.08;0.0077
1.50;1.75;11.84;0.0085
1.50;1.80;11.20;0.0081
1.50;1.85;12.24;0.0079
1.50;1.90;11.28;0.0086
1.50;1.95;11.16;0.0081
1.55;0.05;11.00;0.0082
1.55;0.10;10.94;0.0080
1.55;0.15;11.40;0.0078
1.55;0.20;11.06;0.0082
1.55;0.25;11.78;0.0075
1.55;0.30;11.96;0.0082
1.55;0.35;11.50;0.0080
1.55;0.40;12.26;0.0068
1.55;0.45;12.42;0.0072
1.55;0.50;11.54;0.0078
1.55;0.55;13.08;0.0078
1.55;0.60;13.10;0.0072
1.55;0.65;13.40;0.0080
1.55;0.70;13.64;0.0067
1.55;0.75;14.44;0.0071
1.55;0.80;14.14;0.0064
1.55;0.85;15.04;0.0063
1.55;0.90;14.40;0.0064
1.55;0.95;14.96;0.0067
1.55;1.00;14.20;0.0068
1.55;1.05;14.60;0.0064
1.55;1.10;14.36;0.0065
1.55;1.15;15.06;0.0064
1.55;1.20;14.42;0.0067
1.55;1.25;14.02;0.0064
1.55;1.30;13.94;0.0070
1.55;1.35;13.92;0.0071
1.55;1.40;13.94;0.0074
1.55;1.45;12.36;0.0082
1.55;1.50;11.78;0.0086
1.55;1.55;12.60;0.0075
1.55;1.60;12.52;0.0080
1.55;1.65;11.68;0.0090
1.55;1.70;11.44;0.0073
1.55;1.75;12.14;0.0083
1.55;1.80;10.96;0.0082
1.55;1.85;11.76;0.0077
1.55;1.90;10.94;0.0086
1.55;1.95;11.24;0.0087
1.60;0.05;10.82;0.0109
1.60;0.10;11.08;0.0085
1.60;0.15;10.64;0.0088
1.60;0.20;11.14;0.0084
1.60;0.25;12.10;0.0083
1.60;0.30;12.50;0.0075
1.60;0.35;12.12;0.0083
1.60;0.40;11.96;0.0079
1.60;0.45;11.48;0.0080
1.60;0.50;12.92;0.0073
1.60;0.55;12.88;0.0068
1.60;0.60;13.22;0.0071
1.60;0.65;13.60;0.0066
1.60;0.70;14.60;0.0063
1.60;0.75;13.66;0.0071
1.60;0.80;14.36;0.0070
1.60;0.85;14.72;0.0072
1.60;0.90;13.56;0.0067
1.60;0.95;13.92;0.0070
1.60;1.00;14.14;0.0070
1.60;1.05;14.48;0.0067
1.60;1.10;14.54;0.0065
1.60;1.15;13.94;0.0071
1.60;1.20;14.02;0.0066
1.60;1.25;13.96;0.0067
1.60;1.30;14.50;0.0070
1.60;1.35;13.42;0.0066
1.60;1.40;12.96;0.0068
1.60;1.45;13.38;0.0078
1.60;1.50;12.38;0.0076
1.60;1.55;12.36;0.0076
1.60;1.60;12.42;0.0080
1.60;1.65;11.66;0.0080
1.60;1.70;11.80;0.0073
1.60;1.75;11.90;0.0073
1.60;1.80;11.10;0.0091
1.60;1.85;11.40;0.0082
1.60;1.90;10.94;0.0078
1.60;1.95;10.52;0.0091
1.65;0.05;10.90;0.0107
1.65;0.10;11.38;0.0079
1.65;0.15;11.54;0.0075
1.65;0.20;11.06;0.0079
1.65;0.25;11.74;0.0074
1.65;0.30;11.64;0.0082
1.65;0.35;12.00;0.0073
1.65;0.40;11.26;0.0078
1.65;0.45;12.42;0.0079
1.65;0.50;13.00;0.0065
1.65;0.55;10.90;0.0075
1.65;0.60;13.36;0.0074
1.65;0.65;13.02;0.0073
1.65;0.70;13.58;0.0069
1.65;0.75;14.68;0.0071
1.65;0.80;13.82;0.0070
1.65;0.85;14.14;0.0066
1.65;0.90;13.94;0.0064
1.65;0.95;14.28;0.0063
1.65;1.00;14.58;0.0063
1.65;1.05;13.66;0.0071
1.65;1.10;13.54;0.0067
1.65;1.15;14.04;0.0067
1.65;1.20;13.84;0.0066
1.65;1.25;13.92;0.0064
1.65;1.30;13.76;0.0073
1.65;1.35;13.46;0.0067
1.65;1.40;12.82;0.0078
1.65;1.45;11.90;0.0076
1.65;1.50;13.34;0.0070
1.65;1.55;11.98;0.0083
1.65;1.60;11.92;0.0078
1.65;1.65;12.56;0.0075
1.65;1.70;11.54;0.0075
1.65;1.75;12.06;0.0078
1.65;1.80;11.58;0.0079
1.65;1.85;10.94;0.0085
1.65;1.90;11.00;0.0096
1.65;1.95;10.88;0.0091
1.70;0.05;10.14;0.0113
1.70;0.10;10.92;0.0087
1.70;0.15;11.02;0.0080
1.70;0.20;11.16;0.0083
1.70;0.25;11.76;0.0078
1.70;0.30;11.38;0.0075
1.70;0.35;11.72;0.0073
1.70;0.40;11.90;0.0077
1.70;0.45;12.44;0.0079
1.70;0.50;11.86;0.0077
1.70;0.55;11.02;0.0086
1.70;0.60;13.08;0.0074
1.70;0.65;12.96;0.0076
1.70;0.70;13.66;0.0069
1.70;0.75;14.06;0.0073
1.70;0.80;13.84;0.0067
1.70;0.85;14.34;0.0063
1.70;0.90;14.66;0.0067
1.70;0.95;14.60;0.0067
1.70;1.00;15.18;0.0066
1.70;1.05;13.70;0.0070
1.70;1.10;14.44;0.0069
1.70;1.15;14.60;0.0064
1.70;1.20;14.18;0.0065
1.70;1.25;13.66;0.0069
1.70;1.30;13.54;0.0070
1.70;1.35;13.22;0.0068
1.70;1.40;12.80;0.0073
1.70;1.45;10.86;0.0082
1.70;1.50;12.28;0.0080
1.70;1.55;12.52;0.0074
1.70;1.60;12.14;0.0078
1.70;1.65;11.80;0.0068
1.70;1.70;11.84;0.0086
1.70;1.75;10.88;0.0088
1.70;1.80;11.24;0.0072
1.70;1.85;10.66;0.0075
1.70;1.90;10.16;0.0085
1.70;1.95;11.22;0.0087
1.75;0.05;10.82;0.0081
1.75;0.10;10.86;0.0094
1.75;0.15;10.94;0.0091
1.75;0.20;11.48;0.0084
1.75;0.25;11.94;0.0083
1.75;0.30;11.84;0.0079
1.75;0.35;11.56;0.0074
1.75;0.40;11.80;0.0084
1.75;0.45;11.58;0.0084
1.75;0.50;11.74;0.0082
1.75;0.55;13.24;0.0070
1.75;0.60;13.18;0.0078
1.75;0.65;12.88;0.0074
1.75;0.70;13.30;0.0068
1.75;0.75;13.84;0.0074
1.75;0.80;13.64;0.0071
1.75;0.85;13.70;0.0071
1.75;0.90;14.06;0.0074
1.75;0.95;14.98;0.0067
1.75;1.00;14.36;0.0070
1.75;1.05;14.34;0.0067
1.75;1.10;14.32;0.0066
1.75;1.15;13.06;0.0070
1.75;1.20;14.16;0.0065
1.75;1.25;14.24;0.0063
1.75;1.30;13.30;0.0065
1.75;1.35;13.28;0.0079
1.75;1.40;13.60;0.0072
1.75;1.45;12.56;0.0084
1.75;1.50;11.88;0.0079
1.75;1.55;12.22;0.0073
1.75;1.60;12.36;0.0085
1.75;1.65;11.24;0.0080
1.75;1.70;11.22;0.0086
1.75;1.75;10.98;0.0070
1.75;1.80;10.72;0.0082
1.75;1.85;11.14;0.0074
1.75;1.90;11.16;0.0083
1.75;1.95;10.78;0.0075
1.80;0.05;9.48;0.0132
1.80;0.10;11.44;0.0091
1.80;0.15;10.48;0.0081
1.80;0.20;10.60;0.0070
1.80;0.25;11.28;0.0083
1.80;0.30;11.60;0.0093
1.80;0.35;11.68;0.0080
1.80;0.40;12.34;0.0077
1.80;0.45;11.90;0.0071
1.80;0.50;12.48;0.0067
1.80;0.55;13.42;0.0076
1.80;0.60;11.78;0.0085
1.80;0.65;12.72;0.0074
1.80;0.70;13.32;0.0080
1.80;0.75;13.54;0.0080
1.80;0.80;13.38;0.0073
1.80;0.85;14.00;0.0073
1.80;0.90;13.82;0.0068
1.80;0.95;14.08;0.0071
1.80;1.00;14.22;0.0064
1.80;1.05;14.62;0.0068
1.80;1.10;14.36;0.0067
1.80;1.15;14.08;0.0061
1.80;1.20;13.58;0.0063
1.80;1.25;13.06;0.0073
1.80;1.30;13.54;0.0069
1.80;1.35;13.20;0.0065
1.80;1.40;10.50;0.0074
1.80;1.45;14.00;0.0074
1.80;1.50;12.26;0.0069
1.80;1.55;11.84;0.0081
1.80;1.60;11.32;0.0074
1.80;1.65;11.24;0.0076
1.80;1.70;11.06;0.0087
1.80;1.75;11.32;0.0061
1.80;1.80;11.28;0.0079
1.80;1.85;11.02;0.0084
1.80;1.90;10.74;0.0078
1.80;1.95;10.32;0.0102
1.85;0.05;10.18;0.0110
1.85;0.10;10.78;0.0103
1.85;0.15;10.68;0.0109
1.85;0.20;11.22;0.0075
1.85;0.25;10.94;0.0083
1.85;0.30;11.58;0.0078
1.85;0.35;11.40;0.0081
1.85;0.40;12.32;0.0071
1.85;0.45;12.28;0.0071
1.85;0.50;12.52;0.0075
1.85;0.55;13.04;0.0075
1.85;0.60;11.82;0.0076
1.85;0.65;12.70;0.0076
1.85;0.70;13.06;0.0068
1.85;0.75;12.80;0.0073
1.85;0.80;13.36;0.0080
1.85;0.85;13.20;0.0073
1.85;0.90;14.18;0.0070
1.85;0.95;13.86;0.0065
1.85;1.00;13.12;0.0072
1.85;1.05;13.58;0.0071
1.85;1.10;13.18;0.0077
1.85;1.15;12.32;0.0070
1.85;1.20;13.22;0.0086
1.85;1.25;12.66;0.0071
1.85;1.30;13.34;0.0072
1.85;1.35;12.94;0.0075
1.85;1.40;11.16;0.0088
1.85;1.45;12.22;0.0068
1.85;1.50;13.14;0.0076
1.85;1.55;12.26;0.0075
1.85;1.60;12.12;0.0075
1.85;1.65;11.54;0.0081
1.85;1.70;10.58;0.0088
1.85;1.75;11.14;0.0074
1.85;1.80;10.58;0.0080
1.85;1.85;11.02;0.0088
1.85;1.90;10.50;0.0098
1.85;1.95;10.18;0.0111
1.90;0.05;9.92;0.0143
1.90;0.10;10.46;0.0094
1.90;0.15;10.82;0.0085
1.90;0.20;11.16;0.0087
1.90;0.25;11.38;0.0091
1.90;0.30;11.42;0.0080
1.90;0.35;11.48;0.0070
1.90;0.40;11.74;0.0076
1.90;0.45;12.16;0.0080
1.90;0.50;11.92;0.0074
1.90;0.55;12.34;0.0065
1.90;0.60;12.30;0.0074
1.90;0.65;11.86;0.0072
1.90;0.70;13.46;0.0086
1.90;0.75;13.62;0.0074
1.90;0.80;12.30;0.0075
1.90;0.85;13.72;0.0078
1.90;0.90;13.66;0.0072
1.90;0.95;13.80;0.0074
1.90;1.00;14.40;0.0062
1.90;1.05;13.94;0.0069
1.90;1.10;14.08;0.0070
1.90;1.15;13.84;0.0077
1.90;1.20;13.12;0.0073
1.90;1.25;12.50;0.0081
1.90;1.30;13.20;0.0076
1.90;1.35;12.36;0.0081
1.90;1.40;12.42;0.0089
1.90;1.45;11.52;0.0075
1.90;1.50;11.78;0.0073
1.90;1.55;12.02;0.0084
1.90;1.60;12.08;0.0080
1.90;1.65;11.84;0.0072
1.90;1.70;11.62;0.0086
1.90;1.75;11.26;0.0080
1.90;1.80;10.64;0.0118
1.90;1.85;10.26;0.0120
1.90;1.90;10.22;0.0097
1.90;1.95;9.74;0.0102
1.95;0.05;10.38;0.0110
1.95;0.10;10.72;0.0120
1.95;0.15;10.94;0.0093
1.95;0.20;11.02;0.0123
1.95;0.25;11.34;0.0075
1.95;0.30;10.94;0.0076
1.95;0.35;11.42;0.0090
1.95;0.40;11.14;0.0080
1.95;0.45;12.20;0.0073
1.95;0.50;12.06;0.0064
1.95;0.55;11.32;0.0063
1.95;0.60;13.58;0.0071
1.95;0.65;11.70;0.0089
1.95;0.70;13.54;0.0080
1.95;0.75;13.02;0.0081
1.95;0.80;13.06;0.0082
1.95;0.85;12.98;0.0078
1.95;0.90;13.82;0.0077
1.95;0.95;13.64;0.0068
1.95;1.00;14.02;0.0078
1.95;1.05;14.54;0.0075
1.95;1.10;13.80;0.0076
1.95;1.15;13.32;0.0076
1.95;1.20;12.52;0.0073
1.95;1.25;13.26;0.0073
1.95;1.30;12.78;0.0083
1.95;1.35;11.18;0.0091
1.95;1.40;14.34;0.0069
1.95;1.45;12.20;0.0064
1.95;1.50;12.10;0.0075
1.95;1.55;11.72;0.0065
1.95;1.60;11.92;0.0079
1.95;1.65;11.90;0.0079
1.95;1.70;11.26;0.0094
1.95;1.75;11.32;0.0083
1.95;1.80;11.04;0.0101
1.95;1.85;10.76;0.0114
1.95;1.90;10.26;0.0103
1.95;1.95;10.64;0.0119
2.00;0.05;9.64;0.0166
2.00;0.10;10.22;0.0121
2.00;0.15;10.78;0.0104
2.00;0.20;10.80;0.0102
2.00;0.25;11.10;0.0108
2.00;0.30;11.76;0.0086
2.00;0.35;11.28;0.0092
2.00;0.40;11.92;0.0093
2.00;0.45;11.54;0.0077
