0.05;0.05;27.38;0.0008
2.00;0.50;11.62;0.0072
2.00;0.55;12.24;0.0072
2.00;0.60;12.38;0.0068
2.00;0.65;12.08;0.0074
2.00;0.70;12.46;0.0074
2.00;0.75;12.92;0.0077
2.00;0.80;12.84;0.0083
2.00;0.85;13.40;0.0084
2.00;0.90;13.56;0.0080
2.00;0.95;13.84;0.0074
2.00;1.00;13.78;0.0072
2.00;1.05;13.50;0.0075
2.00;1.10;13.20;0.0074
2.00;1.15;13.86;0.0076
2.00;1.20;13.64;0.0084
2.00;1.25;13.08;0.0070
2.00;1.30;13.22;0.0076
2.00;1.35;11.96;0.0088
2.00;1.40;12.32;0.0077
2.00;1.45;11.74;0.0078
2.00;1.50;11.32;0.0073
2.00;1.55;11.86;0.0075
2.00;1.60;11.70;0.0089
2.00;1.65;11.76;0.0078
2.00;1.70;11.16;0.0087
2.00;1.75;9.96;0.0097
2.00;1.80;10.66;0.0103
2.00;1.85;10.26;0.0106
2.00;1.90;9.76;0.0118
2.00;1.95;9.82;0.0140
2.05;0.05;9.28;0.0184
2.05;0.10;10.46;0.0133
2.05;0.15;10.78;0.0134
2.05;0.20;10.18;0.0102
2.05;0.25;10.76;0.0117
2.05;0.30;11.30;0.0099
2.05;0.35;11.22;0.0072
2.05;0.40;12.06;0.0078
2.05;0.45;12.28;0.0087
2.05;0.50;11.92;0.0072
2.05;0.55;12.32;0.0070
2.05;0.60;12.48;0.0068
2.05;0.65;12.48;0.0097
2.05;0.70;13.10;0.0080
2.05;0.75;13.10;0.0086
2.05;0.80;13.40;0.0086
2.05;0.85;13.86;0.0078
2.05;0.90;13.84;0.0071
2.05;0.95;14.66;0.0076
2.05;1.00;13.56;0.0079
2.05;1.05;14.36;0.0083
2.05;1.10;13.50;0.0076
2.05;1.15;13.30;0.0078
2.05;1.20;13.10;0.0071
2.05;1.25;13.54;0.0075
2.05;1.30;12.12;0.0077
2.05;1.35;12.52;0.0088
2.05;1.40;11.46;0.0062
2.05;1.45;12.48;0.0087
2.05;1.50;12.04;0.0093
2.05;1.55;12.12;0.0084
2.05;1.60;11.44;0.0075
2.05;1.65;11.52;0.0089
2.05;1.70;10.92;0.0088
2.05;1.75;10.94;0.0102
2.05;1.80;10.50;0.0136
2.05;1.85;10.50;0.0134
2.05;1.90;10.42;0.0126
2.05;1.95;9.48;0.0165
2.10;0.05;9.28;0.0158
2.10;0.10;10.44;0.0130
2.10;0.15;10.60;0.0146
2.10;0.20;10.86;0.0151
2.10;0.25;11.16;0.0118
2.10;0.30;11.86;0.0129
2.10;0.35;11.28;0.0093
2.10;0.40;11.86;0.0097
2.10;0.45;11.82;0.0080
2.10;0.50;11.74;0.0080
2.10;0.55;12.24;0.0068
2.10;0.60;12.94;0.0071
2.10;0.65;14.92;0.0077
2.10;0.70;11.54;0.0075
2.10;0.75;13.22;0.0080
2.10;0.80;12.98;0.0086
2.10;0.85;13.12;0.0086
2.10;0.90;14.68;0.0075
2.10;0.95;14.20;0.0084
2.10;1.00;13.80;0.0082
2.10;1.05;13.98;0.0088
2.10;1.10;13.74;0.0082
2.10;1.15;13.54;0.0083
2.10;1.20;13.06;0.0074
2.10;1.25;13.04;0.0078
2.10;1.30;11.00;0.0073
2.10;1.35;13.64;0.0077
2.10;1.40;12.70;0.0079
2.10;1.45;12.30;0.0075
2.10;1.50;12.20;0.0077
2.10;1.55;12.12;0.0084
2.10;1.60;11.78;0.0107
2.10;1.65;12.12;0.0098
2.10;1.70;11.10;0.0124
2.10;1.75;11.14;0.0117
2.10;1.80;10.96;0.0118
2.10;1.85;10.70;0.0147
2.10;1.90;10.32;0.0144
2.10;1.95;9.42;0.0132
2.15;0.05;8.78;0.0150
2.15;0.10;10.04;0.0172
2.15;0.15;9.92;0.0144
2.15;0.20;10.22;0.0123
2.15;0.25;10.56;0.0123
2.15;0.30;10.98;0.0107
2.15;0.35;11.36;0.0108
2.15;0.40;11.88;0.0091
2.15;0.45;11.88;0.0070
2.15;0.50;12.50;0.0085
2.15;0.55;11.80;0.0086
2.15;0.60;12.84;0.0076
2.15;0.65;12.66;0.0068
2.15;0.70;13.16;0.0073
2.15;0.75;14.00;0.0080
2.15;0.80;12.86;0.0097
2.15;0.85;13.52;0.0075
2.15;0.90;13.00;0.0077
2.15;0.95;13.88;0.0075
2.15;1.00;13.68;0.0082
2.15;1.05;14.16;0.0078
2.15;1.10;14.46;0.0078
2.15;1.15;13.84;0.0072
2.15;1.20;13.16;0.0088
2.15;1.25;12.96;0.0070
2.15;1.30;12.92;0.0076
2.15;1.35;12.58;0.0065
2.15;1.40;12.26;0.0064
2.15;1.45;12.42;0.0075
2.15;1.50;12.24;0.0088
2.15;1.55;12.28;0.0085
2.15;1.60;10.96;0.0106
2.15;1.65;11.60;0.0124
2.15;1.70;11.52;0.0110
2.15;1.75;11.40;0.0117
2.15;1.80;10.74;0.0119
2.15;1.85;9.60;0.0151
2.15;1.90;9.74;0.0152
2.15;1.95;9.12;0.0149
2.20;0.05;10.06;0.0192
2.20;0.10;9.94;0.0172
2.20;0.15;10.00;0.0149
2.20;0.20;9.98;0.0154
2.20;0.25;9.86;0.0147
2.20;0.30;11.46;0.0130
2.20;0.35;11.54;0.0126
2.20;0.40;12.30;0.0092
2.20;0.45;11.50;0.0097
2.20;0.50;12.12;0.0082
2.20;0.55;12.66;0.0095
2.20;0.60;12.30;0.0079
2.20;0.65;12.78;0.0079
2.20;0.70;13.80;0.0084
2.20;0.75;13.12;0.0076
2.20;0.80;13.48;0.0074
2.20;0.85;13.56;0.0078
2.20;0.90;14.04;0.0080
2.20;0.95;14.18;0.0075
2.20;1.00;13.72;0.0075
2.20;1.05;14.24;0.0072
2.20;1.10;14.32;0.0078
2.20;1.15;13.76;0.0078
2.20;1.20;13.38;0.0084
2.20;1.25;11.86;0.0083
2.20;1.30;12.02;0.0093
2.20;1.35;12.68;0.0072
2.20;1.40;12.82;0.0069
2.20;1.45;12.78;0.0079
2.20;1.50;12.52;0.0096
2.20;1.55;12.28;0.0104
2.20;1.60;11.52;0.0101
2.20;1.65;11.80;0.0108
2.20;1.70;10.44;0.0120
2.20;1.75;10.76;0.0121
2.20;1.80;11.08;0.0122
2.20;1.85;9.96;0.0160
2.20;1.90;9.96;0.0189
2.20;1.95;10.62;0.0196
2.25;0.05;9.30;0.0152
2.25;0.10;9.04;0.0178
2.25;0.15;10.32;0.0153
2.25;0.20;10.74;0.0190
2.25;0.25;10.94;0.0165
2.25;0.30;11.60;0.0142
2.25;0.35;10.84;0.0126
2.25;0.40;11.62;0.0140
2.25;0.45;11.92;0.0121
2.25;0.50;12.00;0.0096
2.25;0.55;13.08;0.0078
2.25;0.60;13.70;0.0080
2.25;0.65;12.70;0.0067
2.25;0.70;14.66;0.0082
2.25;0.75;11.06;0.0081
2.25;0.80;13.36;0.0091
2.25;0.85;12.86;0.0072
2.25;0.90;14.44;0.0078
2.25;0.95;14.80;0.0082
2.25;1.00;13.60;0.0073
2.25;1.05;14.14;0.0084
2.25;1.10;14.10;0.0073
2.25;1.15;13.80;0.0070
2.25;1.20;13.36;0.0071
2.25;1.25;12.32;0.0091
2.25;1.30;13.94;0.0071
2.25;1.35;12.62;0.0076
2.25;1.40;12.84;0.0078
2.25;1.45;12.86;0.0098
2.25;1.50;12.18;0.0089
2.25;1.55;12.34;0.0102
2.25;1.60;11.90;0.0113
2.25;1.65;10.96;0.0136
2.25;1.70;11.72;0.0151
2.25;1.75;11.10;0.0142
2.25;1.80;11.50;0.0181
2.25;1.85;9.78;0.0139
2.25;1.90;8.90;0.0140
2.25;1.95;8.82;0.0208
2.30;0.05;8.38;0.0213
2.30;0.10;9.92;0.0215
2.30;0.15;9.90;0.0171
2.30;0.20;10.36;0.0121
2.30;0.25;9.76;0.0181
2.30;0.30;10.60;0.0189
2.30;0.35;11.42;0.0132
2.30;0.40;11.46;0.0115
2.30;0.45;12.04;0.0106
2.30;0.50;12.58;0.0109
2.30;0.55;12.66;0.0110
2.30;0.60;13.48;0.0092
2.30;0.65;12.90;0.0071
2.30;0.70;14.04;0.0069
2.30;0.75;13.64;0.0066
2.30;0.80;13.88;0.0076
2.30;0.85;13.30;0.0072
2.30;0.90;15.02;0.0071
2.30;0.95;15.68;0.0078
2.30;1.00;14.58;0.0093
2.30;1.05;14.70;0.0078
2.30;1.10;14.30;0.0076
2.30;1.15;13.82;0.0070
2.30;1.20;14.18;0.0068
2.30;1.25;13.28;0.0075
2.30;1.30;13.76;0.0072
2.30;1.35;12.78;0.0083
2.30;1.40;13.50;0.0082
2.30;1.45;12.38;0.0091
2.30;1.50;12.32;0.0105
2.30;1.55;12.04;0.0102
2.30;1.60;12.06;0.0146
2.30;1.65;12.52;0.0141
2.30;1.70;11.74;0.0181
2.30;1.75;11.10;0.0129
2.30;1.80;9.90;0.0160
2.30;1.85;10.16;0.0160
2.30;1.90;9.58;0.0194
2.30;1.95;8.86;0.0205
2.35;0.05;8.40;0.0233
2.35;0.10;8.54;0.0227
2.35;0.15;10.34;0.0192
2.35;0.20;9.44;0.0170
2.35;0.25;10.22;0.0143
2.35;0.30;11.10;0.0120
2.35;0.35;10.86;0.0131
2.35;0.40;12.62;0.0136
2.35;0.45;12.94;0.0129
2.35;0.50;11.90;0.0099
2.35;0.55;12.66;0.0115
2.35;0.60;13.34;0.0091
2.35;0.65;14.00;0.0091
2.35;0.70;13.60;0.0077
2.35;0.75;14.26;0.0082
2.35;0.80;13.64;0.0076
2.35;0.85;14.00;0.0079
2.35;0.90;13.74;0.0075
2.35;0.95;15.50;0.0081
2.35;1.00;15.30;0.0088
2.35;1.05;13.88;0.0068
2.35;1.10;14.50;0.0073
2.35;1.15;14.18;0.0076
2.35;1.20;12.40;0.0081
2.35;1.25;14.08;0.0080
2.35;1.30;13.86;0.0070
2.35;1.35;13.52;0.0076
2.35;1.40;13.56;0.0089
2.35;1.45;13.14;0.0122
2.35;1.50;11.98;0.0121
2.35;1.55;13.22;0.0136
2.35;1.60;12.00;0.0163
2.35;1.65;10.60;0.0144
2.35;1.70;10.64;0.0126
2.35;1.75;10.80;0.0140
2.35;1.80;9.60;0.0197
2.35;1.85;9.44;0.0176
2.35;1.90;8.66;0.0241
2.35;1.95;7.78;0.0273
2.40;0.05;7.72;0.0259
2.40;0.10;8.24;0.0235
2.40;0.15;8.96;0.0196
2.40;0.20;10.36;0.0177
2.40;0.25;10.56;0.0168
2.40;0.30;11.68;0.0131
2.40;0.35;11.48;0.0128
2.40;0.40;12.10;0.0125
2.40;0.45;12.52;0.0119
2.40;0.50;12.98;0.0136
2.40;0.55;13.18;0.0109
2.40;0.60;14.16;0.0105
2.40;0.65;14.10;0.0086
2.40;0.70;14.78;0.0086
2.40;0.75;14.88;0.0069
2.40;0.80;13.14;0.0069
2.40;0.85;14.98;0.0074
2.40;0.90;15.00;0.0072
2.40;0.95;15.54;0.0069
2.40;1.00;14.52;0.0082
2.40;1.05;14.64;0.0077
2.40;1.10;14.36;0.0074
2.40;1.15;14.50;0.0080
2.40;1.20;12.38;0.0082
2.40;1.25;14.82;0.0076
2.40;1.30;14.16;0.0075
2.40;1.35;13.78;0.0089
2.40;1.40;14.38;0.0112
2.40;1.45;12.82;0.0107
2.40;1.50;13.38;0.0120
2.40;1.55;13.76;0.0154
2.40;1.60;11.80;0.0125
2.40;1.65;10.86;0.0112
2.40;1.70;11.04;0.0117
2.40;1.75;10.46;0.0172
2.40;1.80;9.84;0.0179
2.40;1.85;8.64;0.0215
2.40;1.90;8.38;0.0199
2.40;1.95;8.18;0.0274
2.45;0.05;8.34;0.0186
2.45;0.10;8.48;0.0223
2.45;0.15;9.38;0.0210
2.45;0.20;9.64;0.0215
2.45;0.25;10.70;0.0177
2.45;0.30;10.64;0.0153
2.45;0.35;11.82;0.0141
2.45;0.40;11.70;0.0132
2.45;0.45;12.00;0.0144
2.45;0.50;13.20;0.0137
2.45;0.55;12.70;0.0133
2.45;0.60;13.66;0.0120
2.45;0.65;14.32;0.0097
2.45;0.70;14.74;0.0107
2.45;0.75;14.50;0.0073
2.45;0.80;14.30;0.0059
2.45;0.85;15.42;0.0069
2.45;0.90;14.38;0.0074
2.45;0.95;14.50;0.0065
2.45;1.00;15.06;0.0067
2.45;1.05;16.08;0.0058
2.45;1.10;14.88;0.0071
2.45;1.15;14.74;0.0075
2.45;1.20;14.40;0.0066
2.45;1.25;14.96;0.0083
2.45;1.30;14.64;0.0087
2.45;1.35;14.58;0.0125
2.45;1.40;13.68;0.0111
2.45;1.45;13.80;0.0124
2.45;1.50;12.34;0.0123
2.45;1.55;12.10;0.0121
2.45;1.60;12.20;0.0108
2.45;1.65;11.50;0.0149
2.45;1.70;11.56;0.0138
2.45;1.75;9.56;0.0185
2.45;1.80;9.86;0.0160
2.45;1.85;7.84;0.0260
2.45;1.90;8.38;0.0201
2.45;1.95;8.08;0.0232
2.50;0.05;8.22;0.0235
2.50;0.10;9.46;0.0213
2.50;0.15;8.72;0.0213
2.50;0.20;11.04;0.0155
2.50;0.25;11.06;0.0159
2.50;0.30;9.40;0.0168
2.50;0.35;10.52;0.0135
2.50;0.40;13.20;0.0128
2.50;0.45;12.56;0.0128
2.50;0.50;12.64;0.0107
2.50;0.55;13.74;0.0121
2.50;0.60;14.90;0.0120
2.50;0.65;14.46;0.0106
2.50;0.70;14.76;0.0087
2.50;0.75;14.84;0.0082
2.50;0.80;15.42;0.0077
2.50;0.85;15.00;0.0067
2.50;0.90;16.42;0.0079
2.50;0.95;14.98;0.0069
2.50;1.00;16.02;0.0078
2.50;1.05;15.44;0.0060
2.50;1.10;16.82;0.0075
2.50;1.15;14.36;0.0078
2.50;1.20;15.46;0.0070
2.50;1.25;14.94;0.0077
2.50;1.30;14.64;0.0084
2.50;1.35;13.52;0.0115
2.50;1.40;13.84;0.0120
2.50;1.45;13.36;0.0100
2.50;1.50;13.02;0.0130
2.50;1.55;12.28;0.0132
2.50;1.60;12.22;0.0147
2.50;1.65;12.16;0.0119
2.50;1.70;11.12;0.0155
2.50;1.75;10.92;0.0186
2.50;1.80;10.26;0.0136
2.50;1.85;9.78;0.0167
2.50;1.90;8.26;0.0234
2.50;1.95;8.30;0.0214
2.55;0.05;9.56;0.0213
2.55;0.10;8.78;0.0229
2.55;0.15;10.04;0.0141
2.55;0.20;10.02;0.0195
2.55;0.25;10.36;0.0154
2.55;0.30;9.98;0.0163
2.55;0.35;11.80;0.0134
2.55;0.40;11.90;0.0123
2.55;0.45;13.48;0.0117
2.55;0.50;15.16;0.0143
2.55;0.55;14.80;0.0118
2.55;0.60;13.48;0.0106
2.55;0.65;14.52;0.0094
2.55;0.70;15.64;0.0079
2.55;0.75;15.84;0.0084
2.55;0.80;16.56;0.0074
2.55;0.85;13.78;0.0071
2.55;0.90;16.60;0.0072
2.55;0.95;16.32;0.0075
2.55;1.00;16.14;0.0069
2.55;1.05;15.98;0.0071
2.55;1.10;17.54;0.0067
2.55;1.15;14.70;0.0067
2.55;1.20;16.98;0.0081
2.55;1.25;15.96;0.0096
2.55;1.30;14.70;0.0094
2.55;1.35;15.68;0.0095
2.55;1.40;14.40;0.0102
2.55;1.45;14.36;0.0121
2.55;1.50;13.94;0.0120
2.55;1.55;12.38;0.0104
2.55;1.60;11.88;0.0163
2.55;1.65;11.42;0.0118
2.55;1.70;10.82;0.0134
2.55;1.75;11.18;0.0167
2.55;1.80;9.64;0.0179
2.55;1.85;8.98;0.0202
2.55;1.90;8.08;0.0221
2.55;1.95;9.34;0.0198
2.60;0.05;9.00;0.0178
2.60;0.10;9.68;0.0166
2.60;0.15;9.76;0.0161
2.60;0.20;9.20;0.0164
2.60;0.25;11.02;0.0143
2.60;0.30;10.46;0.0171
2.60;0.35;11.48;0.0125
2.60;0.40;11.46;0.0114
2.60;0.45;11.66;0.0099
2.60;0.50;13.42;0.0100
2.60;0.55;14.68;0.0107
2.60;0.60;14.90;0.0102
2.60;0.65;15.88;0.0092
2.60;0.70;17.58;0.0092
2.60;0.75;15.78;0.0059
2.60;0.80;16.86;0.0069
2.60;0.85;16.08;0.0055
2.60;0.90;17.10;0.0064
2.60;0.95;17.58;0.0062
2.60;1.00;16.58;0.0059
2.60;1.05;17.72;0.0053
2.60;1.10;17.38;0.0066
2.60;1.15;15.54;0.0051
2.60;1.20;16.92;0.0067
2.60;1.25;16.02;0.0086
2.60;1.30;16.66;0.0072
2.60;1.35;15.28;0.0089
2.60;1.40;15.30;0.0102
2.60;1.45;14.42;0.0116
2.60;1.50;11.90;0.0111
2.60;1.55;12.16;0.0102
2.60;1.60;11.64;0.0110
2.60;1.65;11.20;0.0146
2.60;1.70;11.68;0.0147
2.60;1.75;9.92;0.0192
2.60;1.80;9.90;0.0178
2.60;1.85;8.78;0.0174
2.60;1.90;9.14;0.0175
2.60;1.95;7.88;0.0234
2.65;0.05;8.44;0.0267
2.65;0.10;9.12;0.0259
2.65;0.15;9.54;0.0202
2.65;0.20;9.78;0.0176
2.65;0.25;10.16;0.0155
2.65;0.30;10.36;0.0130
2.65;0.35;10.38;0.0149
2.65;0.40;12.04;0.0142
2.65;0.45;13.14;0.0110
2.65;0.50;13.60;0.0093
2.65;0.55;13.80;0.0074
2.65;0.60;14.92;0.0083
2.65;0.65;14.74;0.0089
2.65;0.70;17.44;0.0080
2.65;0.75;17.18;0.0065
2.65;0.80;17.90;0.0060
2.65;0.85;17.92;0.0058
2.65;0.90;17.80;0.0047
2.65;0.95;18.56;0.0051
2.65;1.00;17.92;0.0052
2.65;1.05;19.68;0.0054
2.65;1.10;17.50;0.0054
2.65;1.15;17.52;0.0055
2.65;1.20;16.70;0.0061
2.65;1.25;18.62;0.0069
2.65;1.30;16.74;0.0081
2.65;1.35;15.78;0.0084
2.65;1.40;15.24;0.0091
2.65;1.45;13.62;0.0081
2.65;1.50;13.56;0.0104
2.65;1.55;12.84;0.0094
2.65;1.60;12.74;0.0125
2.65;1.65;11.14;0.0130
2.65;1.70;9.94;0.0138
2.65;1.75;10.22;0.0149
2.65;1.80;9.88;0.0192
2.65;1.85;10.10;0.0177
2.65;1.90;8.48;0.0228
2.65;1.95;8.86;0.0233
2.70;0.05;9.52;0.0195
2.70;0.10;9.36;0.0217
2.70;0.15;10.12;0.0203
2.70;0.20;10.92;0.0177
2.70;0.25;10.72;0.0146
2.70;0.30;10.80;0.0153
2.70;0.35;11.84;0.0139
2.70;0.40;11.94;0.0140
2.70;0.45;12.62;0.0117
2.70;0.50;13.86;0.0076
2.70;0.55;14.86;0.0074
2.70;0.60;15.24;0.0069
2.70;0.65;15.10;0.0064
2.70;0.70;16.08;0.0057
2.70;0.75;18.16;0.0051
2.70;0.80;18.66;0.0060
2.70;0.85;18.26;0.0044
2.70;0.90;17.32;0.0046
2.70;0.95;19.94;0.0045
2.70;1.00;19.30;0.0042
2.70;1.05;20.46;0.0045
2.70;1.10;17.52;0.0040
2.70;1.15;19.22;0.0048
2.70;1.20;19.56;0.0060
2.70;1.25;17.82;0.0061
2.70;1.30;15.86;0.0050
2.70;1.35;15.68;0.0072
2.70;1.40;15.36;0.0080
2.70;1.45;14.60;0.0071
2.70;1.50;13.34;0.0079
2.70;1.55;12.32;0.0102
2.70;1.60;12.16;0.0126
2.70;1.65;10.90;0.0128
2.70;1.70;10.44;0.0121
2.70;1.75;10.52;0.0165
2.70;1.80;10.26;0.0177
2.70;1.85;9.88;0.0167
2.70;1.90;9.54;0.0203
2.70;1.95;8.70;0.0230
2.75;0.05;8.54;0.0195
2.75;0.10;9.52;0.0174
2.75;0.15;9.78;0.0159
2.75;0.20;10.04;0.0162
2.75;0.25;10.90;0.0126
2.75;0.30;11.44;0.0171
2.75;0.35;11.70;0.0115
2.75;0.40;12.22;0.0127
2.75;0.45;11.92;0.0102
2.75;0.50;13.26;0.0107
2.75;0.55;14.54;0.0082
2.75;0.60;14.94;0.0079
2.75;0.65;16.16;0.0063
2.75;0.70;16.98;0.0058
2.75;0.75;17.58;0.0049
2.75;0.80;20.40;0.0043
2.75;0.85;19.22;0.0037
2.75;0.90;18.60;0.0028
2.75;0.95;21.70;0.0027
2.75;1.00;19.98;0.0032
2.75;1.05;21.18;0.0036
2.75;1.10;19.08;0.0029
2.75;1.15;21.30;0.0043
2.75;1.20;19.66;0.0042
2.75;1.25;17.86;0.0043
2.75;1.30;16.88;0.0053
2.75;1.35;15.96;0.0058
2.75;1.40;14.14;0.0062
2.75;1.45;15.06;0.0092
2.75;1.50;13.22;0.0098
2.75;1.55;13.28;0.0090
2.75;1.60;10.88;0.0111
2.75;1.65;11.44;0.0105
2.75;1.70;11.14;0.0145
2.75;1.75;10.20;0.0170
2.75;1.80;10.26;0.0166
2.75;1.85;9.88;0.0151
2.75;1.90;8.98;0.0187
2.75;1.95;9.16;0.0175
2.80;0.05;9.52;0.0189
2.80;0.10;9.96;0.0189
2.80;0.15;10.40;0.0196
2.80;0.20;10.24;0.0202
2.80;0.25;10.44;0.0149
2.80;0.30;11.36;0.0136
2.80;0.35;11.44;0.0095
2.80;0.40;12.78;0.0108
2.80;0.45;14.00;0.0084
2.80;0.50;14.74;0.0098
2.80;0.55;15.46;0.0086
2.80;0.60;14.94;0.0074
2.80;0.65;16.70;0.0068
2.80;0.70;15.92;0.0052
2.80;0.75;18.20;0.0041
2.80;0.80;19.82;0.0038
2.80;0.85;20.98;0.0031
2.80;0.90;21.14;0.0028
2.80;0.95;21.56;0.0023
2.80;1.00;21.70;0.0022
2.80;1.05;21.26;0.0023
2.80;1.10;21.08;0.0024
2.80;1.15;20.38;0.0033
2.80;1.20;19.90;0.0038
2.80;1.25;18.54;0.0037
2.80;1.30;16.98;0.0051
2.80;1.35;16.36;0.0056
2.80;1.40;15.30;0.0074
2.80;1.45;15.24;0.0088
2.80;1.50;14.50;0.0074
2.80;1.55;13.30;0.0084
2.80;1.60;12.98;0.0095
2.80;1.65;11.62;0.0128
2.80;1.70;11.06;0.0125
2.80;1.75;11.46;0.0128
2.80;1.80;9.90;0.0122
2.80;1.85;10.54;0.0172
2.80;1.90;8.98;0.0179
2.80;1.95;9.20;0.0187
2.85;0.05;9.20;0.0170
2.85;0.10;9.08;0.0159
2.85;0.15;9.68;0.0187
2.85;0.20;10.94;0.0178
2.85;0.25;11.38;0.0103
2.85;0.30;11.08;0.0132
2.85;0.35;12.52;0.0129
2.85;0.40;13.62;0.0073
2.85;0.45;13.06;0.0086
2.85;0.50;13.98;0.0091
2.85;0.55;15.18;0.0085
2.85;0.60;16.22;0.0073
2.85;0.65;17.64;0.0058
2.85;0.70;18.10;0.0045
2.85;0.75;19.96;0.0034
2.85;0.80;19.66;0.0029
2.85;0.85;21.68;0.0024
2.85;0.90;24.06;0.0019
2.85;0.95;24.72;0.0015
2.85;1.00;24.24;0.0014
2.85;1.05;24.58;0.0015
2.85;1.10;23.74;0.0022
2.85;1.15;22.16;0.0024
2.85;1.20;19.30;0.0031
2.85;1.25;18.98;0.0033
2.85;1.30;19.30;0.0046
2.85;1.35;17.82;0.0053
2.85;1.40;16.44;0.0064
2.85;1.45;15.60;0.0084
2.85;1.50;14.66;0.0089
2.85;1.55;14.42;0.0105
2.85;1.60;12.38;0.0121
2.85;1.65;12.32;0.0103
2.85;1.70;11.66;0.0107
2.85;1.75;11.32;0.0145
2.85;1.80;10.12;0.0170
2.85;1.85;9.68;0.0153
2.85;1.90;8.80;0.0166
2.85;1.95;9.12;0.0144
2.90;0.05;8.74;0.0156
2.90;0.10;9.88;0.0188
2.90;0.15;9.56;0.0177
2.90;0.20;9.94;0.0158
2.90;0.25;9.94;0.0159
2.90;0.30;11.04;0.0128
2.90;0.35;11.78;0.0108
2.90;0.40;13.46;0.0107
2.90;0.45;14.48;0.0120
2.90;0.50;14.26;0.0084
2.90;0.55;15.48;0.0078
2.90;0.60;16.50;0.0070
2.90;0.65;17.60;0.0051
2.90;0.70;18.88;0.0040
2.90;0.75;20.84;0.0030
2.90;0.80;22.08;0.0022
2.90;0.85;23.24;0.0014
2.90;0.90;26.18;0.0013
2.90;0.95;26.88;0.0010
2.90;1.00;27.14;0.0009
2.90;1.05;27.02;0.0010
2.90;1.10;26.14;0.0012
2.90;1.15;22.86;0.0017
2.90;1.20;22.02;0.0024
2.90;1.25;20.86;0.0032
2.90;1.30;18.84;0.0043
2.90;1.35;17.70;0.0051
2.90;1.40;16.84;0.0063
2.90;1.45;16.28;0.0097
2.90;1.50;14.64;0.0097
2.90;1.55;13.62;0.0098
2.90;1.60;12.48;0.0099
2.90;1.65;10.94;0.0129
2.90;1.70;12.10;0.0146
2.90;1.75;10.76;0.0140
2.90;1.80;10.30;0.0150
2.90;1.85;9.32;0.0168
2.90;1.90;9.02;0.0201
2.90;1.95;9.38;0.0160
2.95;0.05;9.22;0.0188
2.95;0.10;9.20;0.0184
2.95;0.15;9.90;0.0181
2.95;0.20;10.48;0.0196
2.95;0.25;9.96;0.0151
2.95;0.30;11.26;0.0182
2.95;0.35;12.80;0.0115
2.95;0.40;14.66;0.0119
2.95;0.45;14.40;0.0114
2.95;0.50;15.24;0.0098
2.95;0.55;15.74;0.0062
2.95;0.60;16.74;0.0062
2.95;0.65;16.98;0.0047
2.95;0.70;18.94;0.0037
2.95;0.75;20.74;0.0025
2.95;0.80;23.34;0.0017
2.95;0.85;24.88;0.0012
2.95;0.90;27.08;0.0009
2.95;0.95;30.60;0.0005
2.95;1.00;33.42;0.1775
2.95;1.05;30.02;0.0006
2.95;1.10;27.34;0.0009
2.95;1.15;25.10;0.0013
2.95;1.20;23.04;0.0021
2.95;1.25;21.12;0.0027
2.95;1.30;18.48;0.0038
2.95;1.35;18.32;0.0058
2.95;1.40;16.66;0.0050
2.95;1.45;15.46;0.0064
2.95;1.50;15.38;0.0078
2.95;1.55;15.26;0.0082
2.95;1.60;13.96;0.0112
2.95;1.65;11.30;0.0135
2.95;1.70;12.58;0.0166
2.95;1.75;11.20;0.0141
2.95;1.80;10.68;0.0185
2.95;1.85;10.12;0.0197
2.95;1.90;9.64;0.0187
2.95;1.95;8.96;0.0211
